Perfil,Estado,Edad,Genero,ScoreCrediticio,PorcentajeFinanciacion,Plazo,IngresoEstimado,Gastos,CapacidadDePago,ValorCuotaMensual,M3_30AC
1,1,35,0,716,0.8916,60,2651805.0,2626997.87,0.016752259,1480823,0
1,1,37,1,871,0.7261,60,9236118.0,4116798.62,1.24444559,4113735,0
0,0,65,0,702,0.8491,60,1402263.0,1299997.46,0.078048735,1310278,0
0,1,48,1,803,0.6441,60,9146014.0,4352502.14,3.395923103,1411549,0
0,0,39,1,844,0.7091,60,4477313.0,1976286.47,2.318100577,1078912,0
0,1,26,1,717,0.7903,60,3267159.0,1162361.93,0.792793237,2654913,0
0,1,35,1,672,0.4557,60,1884711.0,1186640.17,0.55736779,1252442,0
0,0,55,1,704,0.7155,60,30578222.0,15470684.49,3.529692923,4280128,0
1,1,58,0,978,0.8062,60,5699314.0,1261158.84,4.908415748,904193,0
1,1,66,0,892,0.2957,36,2950709.0,1436477.88,2.143297513,706496,0
1,1,55,1,752,0.8951,60,1865119.0,1030778.28,0.351859294,2371234,0
0,1,48,0,792,1.0176,60,4510708.0,1937773.84,1.048561567,2453775,0
1,0,39,1,621,0.3836,60,1270676.0,1472181.17,-0.239605571,840987,0
0,1,43,1,618,0.7665,48,4473916.0,1315981.87,1.210011552,2609838,0
0,0,55,1,744,0.5588,60,2173342.0,831895.35,1.269775445,1056444,0
1,0,25,1,667,0.7,60,1176402.0,931054.81,0.288558883,850250,0
1,1,43,1,853,0.8639,60,0.0,2507241.75,-1.752564635,1430613,0
0,1,54,0,849,0.4805,60,2090372.0,780731.0,1.405821697,931584,0
0,1,52,1,807,0.3157,60,23107078.0,5339046.28,26.06800692,681603,0
1,0,47,1,892,0.3647,60,6049499.0,2465135.08,2.932971484,1222093,0
0,1,46,0,840,0.6,60,2729067.0,1223163.12,1.87894842,801461,0
0,1,33,0,915,0.8266,60,2941892.0,1301561.71,1.321663906,1241110,0
1,1,73,1,795,0.3838,60,1501790.0,551206.22,2.019086234,470799,0
1,1,44,1,851,0.8462,60,34800000.0,9675766.57,11.86857084,2116871,0
0,0,28,0,863,1.0,48,1829807.0,1407957.67,0.406128502,1038709,0
1,0,61,1,715,0.717,60,1160000.0,899121.88,0.327826525,795781,0
1,1,61,0,912,0.5585,60,6021957.0,919342.95,4.612752719,1106197,0
0,0,42,0,648,0.75,60,1323885.0,810252.98,0.39869069,1288297,0
1,1,32,1,770,0.8972,60,2252939.0,1086673.36,0.919012641,1269042,0
1,1,46,1,919,0.5689,60,4822221.0,1639215.02,1.605934722,1982027,0
1,0,71,0,946,0.3784,36,5813226.0,1515738.08,3.880840847,1107360,0
1,1,35,0,808,0.8211,60,1314240.0,629022.31,0.618390683,1108066,0
0,1,47,0,885,0.8991,36,13139818.0,3720338.7,5.710000388,1649646,0
1,1,52,0,783,0.5743,60,14016273.0,2108472.28,6.357730699,1872964,0
1,1,23,1,675,0.8413,60,1429045.0,1600967.35,-0.131089733,1311486,0
1,1,43,0,911,0.908,60,5680836.0,3542375.4,0.833663634,2565136,0
1,0,26,1,686,0.6663,72,1567633.0,1413561.96,0.150960055,1020608,0
0,1,40,0,712,1.0,60,1353501.0,1259481.12,0.051889069,1811940,0
1,1,22,1,705,1.0,60,1160000.0,1321011.89,-0.109231919,1474037,0
0,1,53,1,758,0.6265,60,3984240.0,1883597.07,1.615430584,1300361,0
1,1,27,0,598,0.6665,60,1160000.0,770131.09,0.53830709,724250,0
0,1,63,1,816,1.0,60,14441040.0,10402658.72,1.675146567,2410763,0
1,1,59,0,782,0.9656,60,8294919.0,5249472.82,1.034276288,2944519,0
1,1,58,1,889,0.534,36,8897783.0,2793728.99,4.198108536,1454001,0
0,0,26,1,740,0.7767,48,2303060.0,1106092.45,1.394906124,858099,0
1,0,46,0,784,0.3443,48,2712920.0,571173.28,6.451918844,331955,0
0,1,46,0,937,0.8222,60,4521517.0,1776221.15,2.544973362,1078713,0
1,0,34,1,638,0.7273,60,0.0,668360.48,-0.985253463,678364,0
1,1,32,0,686,0.8989,60,3685921.0,3445730.73,0.183238471,1310807,0
0,1,52,1,835,0.8305,60,9569132.0,2296506.26,3.926458523,1852210,0
0,1,64,1,800,0.5098,60,4759054.0,3139702.98,1.253306549,1292063,0
1,1,37,1,846,0.5364,60,3982826.0,2014512.39,1.284103473,1532831,0
0,1,45,0,859,0.8988,60,3363552.0,1445133.05,1.339337592,1432364,0
1,1,36,0,828,0.9034,60,1222454.0,1251714.47,-0.019513289,1499515,0
1,1,58,1,733,0.6826,60,20063925.0,12051024.72,3.022561148,2651030,0
1,1,39,1,755,0.7119,60,0.0,2027117.74,-1.918812299,1056444,0
1,0,39,1,729,1.0,60,5317146.0,2072856.04,2.828204512,1147120,0
0,1,31,0,838,1.0,60,16750293.0,9347811.08,3.824170844,1935709,0
0,1,46,1,861,0.5789,60,34800000.0,3224106.83,22.03274163,1433135,0
1,1,42,0,867,0.1259,60,0.0,3089724.26,-18.69829074,165241,0
1,1,55,1,793,0.2774,48,0.0,3196838.07,-6.398961682,499587,0
1,1,63,0,842,0.3989,60,4007106.0,1855077.14,3.738036723,575711,0
1,1,30,1,765,0.696,60,2959836.0,1656763.18,1.108196471,1175850,0
1,1,60,1,988,0.3197,36,7095981.0,2298795.42,8.60341286,557591,0
1,1,29,0,832,0.6409,60,3318786.0,2856756.34,0.245437342,1882475,0
1,1,34,1,708,0.5356,60,9555419.0,5166990.54,4.657002448,942329,0
0,1,50,1,774,0.7508,60,4344479.0,2156093.58,1.865297278,1173210,0
1,1,36,1,657,0.9514,60,2339776.0,1315212.43,0.573886813,1785306,0
0,1,71,1,931,0.3739,36,25420194.0,16808513.49,12.80884413,672323,0
1,1,30,1,842,0.3903,60,2585520.0,1486024.41,1.032512382,1064874,0
0,1,37,0,705,0.94,60,3693360.0,2263218.08,0.899685531,1589602,0
1,1,26,1,712,1.0,60,2583953.0,1037729.27,0.787536381,1963368,0
1,1,40,1,695,1.0,84,6072292.0,2685247.9,1.885967073,1795919,1
1,1,28,0,795,0.8922,60,5758900.0,2651283.38,1.675863999,1854337,0
1,1,67,0,951,0.5173,24,3967844.0,1439411.17,0.878783049,2877198,0
1,1,36,0,924,0.4405,60,15294347.0,4081537.19,4.839177507,2317090,0
0,1,30,1,722,0.5454,60,3097216.0,1785683.08,1.806233062,726115,0
0,1,58,1,844,0.7816,72,5255500.0,732470.67,2.893818305,1562997,0
0,1,27,0,735,0.2398,24,8292720.0,2464594.91,8.327629891,699854,0
0,1,52,0,864,0.8936,60,3789694.0,837737.18,1.704985202,1731368,0
0,1,48,1,905,0.3658,60,8269655.0,1836624.26,7.630599995,843057,0
0,1,42,1,705,0.7023,60,3341075.0,1956907.18,1.164171923,1188972,0
0,0,35,0,826,0.8276,72,1858503.0,1275640.14,0.412073017,1414465,0
1,1,52,0,794,1.0,60,1213768.0,544738.24,0.31917166,2096144,0
0,1,47,1,786,0.6505,60,12467520.0,5880944.86,3.298305942,1996957,0
0,1,35,0,782,0.8204,60,8212123.0,2111338.7,3.608355819,1690738,0
0,1,30,1,834,0.7527,48,4762207.0,2799041.94,1.242502454,1580009,0
0,0,59,1,746,0.4286,48,1160000.0,1206399.04,-0.072290439,641842,0
0,1,64,0,781,0.8939,48,3314400.0,2408473.55,0.623833797,1452192,0
1,1,55,0,620,0.3164,24,3582240.0,3159986.29,0.187475924,2252309,0
1,1,52,1,658,0.8476,60,4736724.0,2672976.02,1.663690345,1240464,0
1,1,46,1,758,1.0,60,3658112.0,2488614.24,0.425027869,2751579,0
1,1,60,0,999,0.5689,60,3744043.0,1953280.71,1.473736513,1215117,0
0,1,47,0,797,1.0,60,20120942.0,15515931.57,1.653774829,2784545,0
0,1,44,0,879,0.8966,60,3193151.0,1641922.23,1.24958818,1241392,0
0,1,40,0,926,0.2068,24,2134525.0,786224.27,1.798734403,749583,0
0,1,54,1,800,0.75,60,1542358.0,1271773.49,0.119676982,2260957,0
1,1,48,1,874,0.9661,60,5155873.0,1651562.7,1.300835966,2693891,0
0,1,28,0,715,1.0,60,8847364.0,3523558.63,2.235023294,2381991,1
0,0,37,0,730,0.9242,60,7612537.0,2403891.83,2.789798129,1867033,0
0,1,29,0,772,0.8947,48,0.0,2839262.02,-2.014686926,1409282,0
0,1,51,1,895,0.8872,60,5486085.0,2536135.06,1.866827706,1580194,0
1,0,41,0,744,0.521,48,2827180.0,2526325.89,0.345719514,870226,0
1,1,67,1,898,0.6774,72,7123539.0,3291500.88,2.655389771,1443117,0
0,0,24,1,797,1.0,60,2131800.0,1046459.13,0.862442584,1258450,0
1,1,63,0,999,0.5684,60,23906540.0,2637047.91,16.86522334,1261145,0
1,1,71,1,784,0.8444,60,5337178.0,3803857.45,0.726110971,2111689,0
1,1,70,0,695,0.1564,60,18067433.0,9418600.36,17.62764744,490640,0
1,1,45,1,747,0.6666,60,3819989.0,2394301.6,0.597879035,2384575,0
0,0,54,1,745,0.7273,60,1570926.0,619185.67,0.821108532,1159092,0
0,1,42,1,700,0.6147,60,1540497.0,902859.27,0.412455023,1545957,0
1,0,22,0,770,0.8987,60,1266661.0,1295249.05,-0.027590568,1036153,0
0,1,36,1,702,0.5472,60,1252295.0,424267.91,0.785118034,1054653,0
1,1,40,0,837,0.3985,60,1685208.0,3107894.52,-0.971759833,1464031,0
1,1,39,0,877,0.8973,60,4158500.0,2583014.5,1.251926379,1258449,0
0,1,60,0,779,0.4117,60,1608493.0,471446.43,1.082831369,1050068,0
0,1,43,0,790,0.8449,60,2503641.0,1183818.79,1.044264758,1263877,0
0,1,41,0,775,0.5552,60,1235040.0,1204136.67,0.018342835,1684763,0
0,1,65,1,674,0.7256,60,3226552.0,1175303.91,1.733837861,1183068,0
0,0,48,1,636,0.4488,36,1160000.0,1575956.76,-0.36963026,1125332,0
0,0,44,1,676,0.5742,60,7178743.0,4334145.97,2.705959881,1051234,0
0,0,45,0,612,0.7736,60,2159200.0,861864.84,1.039973867,1247469,0
1,1,40,0,968,0.4493,24,2179293.0,1230157.49,0.425422518,2231042,0
1,1,40,0,807,0.5595,60,4940080.0,724530.27,4.18500339,1007299,0
0,1,44,1,792,0.5878,60,13718734.0,5321863.61,6.290285296,1334895,0
1,1,46,1,793,0.8964,60,2118511.0,1216916.62,0.712175046,1265973,0
0,1,61,1,844,0.4366,60,19736160.0,1204865.42,15.73653345,1177597,0
1,0,24,0,736,0.6284,60,1160000.0,671118.76,0.487901047,1002009,0
1,1,60,0,877,0.827,60,0.0,3321659.82,-2.830362642,1173581,0
0,1,66,1,877,0.8921,60,5898064.0,797396.3,2.518247598,2025483,0
1,1,59,1,903,0.5942,48,6351265.0,3352042.4,1.834453109,1634941,0
0,1,32,0,726,0.572,72,3728280.0,1520336.56,2.345375402,941403,0
0,0,28,0,717,0.7414,60,4010400.0,1421300.06,1.036442597,2498064,0
0,1,62,0,745,0.89,60,1160000.0,2032941.2,-0.55682782,1567704,0
0,1,46,1,690,0.7692,60,12080903.0,1902338.7,5.999431978,1696588,0
1,1,26,0,797,0.6099,60,4045984.0,1473019.66,2.535682205,1014703,0
1,0,45,0,874,0.633,48,1521864.0,1327265.32,0.179153664,1086211,0
0,1,42,1,984,1.0,60,9641219.0,4217674.89,2.586073373,2097212,0
0,1,59,1,824,0.5337,60,0.0,6865779.3,-2.887402932,2377839,0
0,0,36,1,836,0.3659,60,3691749.0,1673783.03,4.923537419,409861,0
0,1,44,1,764,0.8981,60,2517058.0,2141569.5,0.152060206,2469341,0
0,0,34,0,841,0.9091,60,1160000.0,1149574.27,0.0070323,1482549,1
1,1,48,1,793,0.7687,60,3854608.0,1805477.04,1.337341595,1532242,0
0,1,40,1,897,0.4806,60,9083238.0,2316038.43,3.550276386,1906105,0
0,1,39,1,737,0.8967,60,33560640.0,15661721.19,2.95887605,6049229,0
1,1,32,0,825,0.9374,60,1422000.0,750061.96,0.462110679,1454063,0
0,1,70,1,747,0.7742,36,17605406.0,5181171.03,4.895193066,2538048,0
0,0,53,1,795,1.0,60,5861951.0,2294045.14,2.377231452,1500866,0
1,1,61,1,679,0.8339,60,3958644.0,1625205.43,1.899035987,1228749,0
1,0,28,0,900,0.7098,60,8817462.0,4921054.21,3.709352559,1050428,0
1,1,58,1,747,0.899,60,1493311.0,1434338.22,0.049959023,1180423,0
0,1,52,0,726,0.7464,60,5574000.0,2640741.99,1.885630171,1555585,0
1,1,45,1,821,0.1168,12,1485290.0,1011150.66,0.454635478,1042900,0
0,1,53,1,817,1.0,60,20219161.0,3829420.3,3.372508558,4859807,0
0,1,54,1,791,0.6518,72,1246651.0,1016242.81,0.11510292,2001758,0
1,0,56,0,788,1.0,48,0.0,3104788.04,-3.336210988,930633,0
1,1,39,1,809,0.895,60,1466866.0,1105617.27,0.240629876,1501263,0
0,0,38,1,815,0.9427,60,5051907.0,1570560.69,2.238993659,1554871,0
1,1,47,1,789,0.5885,60,7653638.0,1534850.85,3.94519499,1550947,0
1,1,35,1,847,0.1724,36,1941826.0,772397.86,2.106998005,555021,0
1,1,39,1,999,0.8485,60,0.0,2412748.93,-1.7263392,1397610,0
1,1,32,1,928,0.684,60,1960320.0,1827896.08,0.044483309,2976935,0
0,1,39,1,884,1.0,60,5994360.0,1455183.86,1.328544672,3416653,0
1,1,41,1,717,0.6144,60,8902800.0,2966988.94,4.760825134,1246803,0
0,1,40,0,724,0.8927,60,4139634.0,1492598.81,2.169676077,1220014,0
1,1,39,1,752,0.9144,60,4018466.0,1553513.29,1.732755908,1422562,0
1,1,52,1,705,0.7002,60,28884800.0,9022390.36,11.36429985,1747790,0
1,1,55,1,817,0.8507,60,4153234.0,2362746.85,1.014546077,1764816,0
0,1,41,1,817,0.85,60,12268200.0,7219574.28,1.233413878,4093213,0
0,1,60,0,830,0.3033,60,23704766.0,8596735.94,10.7664795,1403247,0
0,1,40,1,821,0.3263,24,8953246.0,3715646.93,3.375302769,1551742,0
0,0,48,0,669,0.9109,60,1160000.0,1624415.2,-0.366675904,1266555,0
0,0,48,0,847,0.9494,72,3339310.0,1290882.46,1.683750709,1216586,0
0,1,61,0,866,0.2436,36,2125373.0,1451718.99,1.587776819,424275,0
1,1,52,1,848,0.5482,72,5418556.0,1568960.49,2.414167642,1594585,0
0,1,50,1,766,0.8259,60,2214800.0,1054183.89,0.462018223,2512057,0
1,1,30,1,682,0.9766,60,5454017.0,2510227.42,1.749035603,1683093,0
0,1,65,1,806,0.6771,72,10160800.0,1254283.64,2.995774796,2973026,0
0,1,48,1,702,0.2472,60,1160000.0,546536.45,1.1665045,525899,0
1,1,27,1,804,0.6212,36,5177329.0,2198068.62,2.26094129,1317708,0
1,1,34,0,740,0.9374,60,1552016.0,1357597.81,0.129855042,1497194,0
1,1,32,1,738,0.8175,60,0.0,2450240.13,-1.426415873,1717760,0
0,1,50,1,747,0.5423,60,3414525.0,1590047.67,1.249531603,1460129,0
1,1,43,1,867,1.0,60,4461091.0,2531003.96,0.739263904,2610823,0
0,1,72,0,832,0.8988,60,6539906.0,4778077.5,0.734054529,2400133,0
0,0,27,1,739,1.0,48,3055200.0,1510590.4,1.234752232,1250947,1
1,1,41,1,805,0.4186,48,34800000.0,8005911.93,41.2438822,649650,0
1,1,72,0,939,0.3555,24,1794310.0,1716535.46,0.051165979,1520044,0
1,1,65,1,767,0.8442,60,7844400.0,3110395.25,3.460605678,1367970,0
1,0,31,1,686,0.5909,60,2059198.0,834410.94,0.674447413,1815986,0
1,1,63,1,793,0.6413,60,4883936.0,2608604.7,1.206891754,1885282,0
0,1,44,0,733,0.8668,60,4642456.0,2203538.64,0.982105804,2483355,0
0,1,53,1,840,0.6518,60,6882028.0,7103441.15,-0.104435387,2120097,0
1,1,67,0,920,0.5905,60,9906492.0,5463696.18,3.865754627,1149270,0
0,1,65,1,742,0.75,48,6005349.0,727651.13,1.300139498,4059332,0
0,0,64,0,711,0.8,60,3830666.0,2072406.64,1.671539871,1051880,1
1,1,53,0,925,0.6629,60,0.0,2978800.45,-3.211443867,927558,0
0,1,28,1,639,0.3981,60,13493760.0,1554379.79,10.94903958,1090450,0
1,1,30,0,844,0.9503,60,5189367.0,3397829.01,0.768234306,2332020,0
0,1,52,1,781,1.0,60,23538590.0,8744161.95,7.591647505,1948777,0
1,0,50,0,787,0.9,60,1687818.0,924156.64,0.859043542,888967,0
1,1,53,0,850,0.6161,60,1679866.0,1487870.72,0.139417904,1377121,0
0,0,53,0,807,0.9639,60,8664964.0,2310451.16,5.352426246,1187221,0
1,1,28,1,669,0.8285,60,1160000.0,830615.36,0.213525078,1542604,0
1,1,52,0,999,0.4445,36,4627387.0,898614.55,1.066060761,3497711,0
0,1,46,1,801,0.9511,60,9310833.0,5217421.66,1.412757071,2897463,0
0,1,38,1,808,1.0235,60,1423319.0,1494911.51,-0.038202191,1874042,0
0,1,31,0,737,0.8763,60,2027535.0,831634.57,0.884128447,1352632,0
0,1,74,1,886,0.7169,36,9777491.0,1521896.18,2.956359267,2792487,0
0,1,34,0,730,0.6409,48,5920586.0,1418328.62,2.115193655,2128532,0
0,0,47,1,792,0.5882,60,2365052.0,653376.34,1.048536249,1632443,0
0,1,45,0,692,0.7865,60,12224209.0,6586022.02,5.357400274,1052411,0
0,1,34,0,823,1.0,60,5801006.0,2000932.35,1.661264884,2287458,0
1,1,54,0,736,0.9132,60,3756950.0,2000921.12,0.907231373,1935591,1
0,1,51,0,818,0.88,60,5844240.0,2835360.33,1.561956542,1926353,0
1,1,39,0,740,0.9,60,1423469.0,693728.66,0.487970484,1495460,0
1,1,62,1,947,0.3788,36,2621657.0,1019844.3,1.912061962,837741,0
0,1,47,0,738,0.8964,60,2516532.0,1691091.49,0.671773088,1228749,0
1,1,31,1,800,0.9254,60,2321537.0,2079264.76,0.160169721,1512597,0
0,1,38,0,875,0.3985,12,13728305.0,2981183.39,2.354607143,4564295,0
0,1,57,1,842,0.8991,60,2283952.0,2641752.3,-0.229603488,1558340,0
0,1,42,1,723,0.4743,36,1629858.0,743685.47,0.826586396,1072087,0
1,1,72,1,783,0.281,24,0.0,1421036.23,-1.950785758,728443,0
0,1,60,0,676,0.7229,60,0.0,2451811.87,-1.446770669,1694679,0
1,0,26,1,639,0.3924,60,1400029.0,1786945.86,-0.367498601,1052839,0
0,1,30,1,790,1.0,60,3500136.0,1892214.47,1.234772151,1302201,0
0,1,54,1,857,1.0,60,3858000.0,1113573.79,1.088841116,2520502,1
1,1,31,1,824,0.893,60,1308467.0,852027.28,0.343010322,1330688,0
0,0,32,1,806,1.0,60,2619851.0,1592114.78,0.740260497,1388344,0
0,1,32,1,660,0.36,60,1260324.0,616905.69,1.187780479,541698,0
1,1,57,1,680,0.7621,60,2445899.0,758782.59,1.276707344,1321459,0
0,0,31,1,736,0.8333,60,16961520.0,8111672.24,2.620801096,3376772,0
0,1,57,1,836,0.7408,60,15303612.0,3250712.55,7.302326883,1650556,0
0,1,52,1,794,0.1631,60,0.0,734585.84,-0.895793785,820039,0
1,1,47,0,692,0.95,60,7371719.0,3842807.34,2.433191843,1450322,0
0,0,61,1,872,1.0,60,2363274.0,1553299.48,0.582019571,1391662,0
0,1,35,0,875,0.2206,60,18560061.0,1443491.92,41.76188776,409861,0
0,1,37,0,820,0.899,60,5631000.0,2025753.04,2.051365963,1757486,0
1,1,48,1,919,0.4987,60,27145443.0,8675714.06,17.42955078,1059679,0
0,1,52,0,850,0.2014,24,1236762.0,663725.34,0.575672087,995422,0
0,1,59,1,843,0.7384,72,18979815.0,939146.76,6.457454411,2793774,0
1,1,72,1,775,0.3007,36,3009785.0,869389.82,2.593924768,825157,0
0,0,24,0,628,0.7,48,1160000.0,1315186.65,-0.142246748,1090968,0
0,1,40,1,665,0.6536,60,3148081.0,3007762.13,0.045101655,3111169,0
1,1,34,0,796,0.8493,60,3880350.0,3217635.32,0.272934373,2428110,0
1,1,69,0,702,0.8102,60,0.0,1960455.68,-0.96298038,2035821,0
1,0,19,0,631,1.0,48,1213946.0,1315090.19,-0.067994951,1487525,0
0,0,27,1,632,0.6,60,1210064.0,937950.77,0.347549112,782949,1
1,1,44,1,854,0.8713,60,4628713.0,2377584.32,1.345728158,1672796,0
0,0,31,1,653,0.8889,60,3558200.0,1685150.62,1.526332311,1227157,0
1,1,42,1,903,0.8098,60,6495614.0,2888935.44,2.153930189,1674464,0
0,1,25,0,905,0.4565,60,3877933.0,1344236.12,1.256481214,2016502,0
0,1,58,1,909,0.7237,60,2114751.0,1598924.67,0.488791747,1055309,0
0,0,44,1,849,0.7292,72,34800000.0,10959162.55,23.60455585,1010010,0
0,0,50,1,811,0.8462,60,1160000.0,1150642.58,0.005857177,1597599,0
0,0,66,1,649,0.63,60,1710367.0,2216186.5,-0.166716491,3034010,0
0,1,33,0,846,0.7744,60,3048879.0,658893.45,0.913127626,2617362,0
0,1,46,1,818,0.6943,60,0.0,1502070.03,-0.848166155,1770962,0
0,1,45,0,840,0.8997,60,14694600.0,6971152.68,6.3294442,1220241,0
1,0,64,1,869,0.68,60,7629878.0,4148081.82,2.968695718,1172837,0
1,1,55,1,849,0.7436,60,3509085.0,1676964.17,1.274306971,1437739,0
0,1,35,0,850,0.8,60,2009806.0,1685410.81,0.142319041,2279352,0
1,0,32,0,794,0.8649,60,3347848.0,3585616.43,-0.242194288,981726,0
1,1,54,1,831,0.7951,60,6109295.0,2553220.04,1.729038265,2056678,0
0,1,35,1,618,0.6327,60,3284700.0,1368741.65,1.023720455,1871564,0
0,0,28,1,755,0.6875,60,3264318.0,2049097.08,1.861061301,652972,0
0,1,37,1,909,0.8512,60,5341254.0,3044528.21,0.898006005,2557584,0
0,0,51,0,751,0.3793,36,4073200.0,2535755.83,1.798542128,854828,0
1,1,37,0,773,1.0,60,6117147.0,3226425.04,1.116886373,2588197,0
1,0,47,0,619,0.7655,72,1160000.0,982347.22,0.158399764,1121547,0
1,1,24,0,615,0.8,60,1788480.0,2191296.94,-0.310581645,1296976,0
0,0,54,1,665,0.6175,72,1160000.0,2239939.06,-0.804661833,1342103,0
1,1,37,1,795,0.9123,60,2261037.0,1492336.1,0.444375594,1729845,0
1,1,46,0,795,0.5344,60,1698966.0,803387.7,0.555338159,1612672,0
1,1,40,0,722,0.9259,60,2591027.0,1673329.28,0.65179154,1407962,0
1,1,64,0,938,0.2348,60,2346513.0,729394.69,2.444553082,661519,0
1,0,26,1,676,0.6709,60,2134090.0,2398227.49,-0.257324565,1026476,0
0,1,45,0,774,1.0,84,12461827.0,1845318.63,2.602459169,4079414,0
1,1,25,0,788,0.8838,60,2853301.0,978670.12,1.711499322,1095315,0
0,1,61,0,707,0.8853,60,0.0,1048987.82,-0.811273366,1293014,0
1,1,52,1,885,0.2241,36,1799780.0,1213818.46,0.354253308,1654075,0
1,1,49,1,804,0.8998,60,4113629.0,2059195.58,0.922460276,2227124,0
1,0,52,1,847,0.9,60,3127785.0,1415730.2,1.625461585,1053273,0
0,1,35,0,839,0.7824,60,4121698.0,2154061.98,0.804004758,2447294,0
1,1,52,0,800,0.2108,36,4113888.0,2117201.75,6.201967578,321944,0
1,1,45,1,696,0.2327,60,1160000.0,604887.96,1.007718912,550860,0
0,1,53,1,818,1.0,60,30200867.0,2723148.63,7.842219695,3503819,0
0,0,59,1,782,0.4011,60,4063329.0,1054456.35,3.436268904,875622,0
1,0,23,0,683,0.8,72,1243624.0,626542.94,0.562466158,1097099,1
1,1,44,0,849,0.361,60,7682755.0,1356155.92,8.719003961,725610,0
1,1,70,1,832,0.7257,60,24008905.0,9837748.58,8.090452914,1751590,0
1,1,49,0,943,0.5446,60,14167766.0,7395051.34,9.861721367,686768,0
1,1,48,0,977,0.5556,36,5146920.0,793702.88,1.265396891,3440199,0
0,0,57,1,917,1.0,60,4358319.0,2236536.79,1.631247994,1300711,0
0,0,38,0,707,0.4805,60,2286823.0,1502478.14,1.521259879,515589,0
0,0,23,0,650,0.5588,60,1160000.0,801729.07,0.339129126,1056444,0
0,0,29,0,790,0.7745,72,5358292.0,736964.92,1.784065412,2590335,0
0,1,46,0,899,0.2064,24,8335616.0,2038828.75,8.936835782,704588,0
0,1,57,0,788,1.0,60,6470400.0,3783770.14,1.856526663,1447127,0
1,1,31,0,667,0.8997,60,2057453.0,1474130.77,0.400098378,1457947,0
1,1,55,0,725,0.8,60,2324783.0,1685940.45,0.314295122,2032620,0
1,1,34,1,789,0.8367,60,1243576.0,1374310.42,-0.113613936,1150690,0
0,1,28,0,710,0.7643,60,2042673.0,835563.45,1.144549613,1054659,0
0,1,51,0,772,0.778,60,2866791.0,604821.23,1.213296757,1864317,0
1,0,43,0,828,1.0,60,5798848.0,1595802.33,3.127184686,1344035,0
1,1,33,1,614,0.7413,36,0.0,793916.15,-0.460301553,1724774,0
1,1,73,1,834,0.645,24,1768066.0,1170957.02,0.222438478,2684378,0
0,1,66,1,682,0.6522,60,0.0,614731.01,-0.623302668,986248,0
0,0,49,0,860,0.9,48,9165664.0,3203695.56,8.473098183,703635,0
0,1,32,0,672,0.775,60,1160000.0,1102166.91,0.024017613,2407945,0
1,1,39,1,821,0.8994,60,3394807.0,1615130.4,1.225205965,1452553,0
1,1,64,0,738,0.6499,60,10914214.0,6626238.1,2.275071906,1884765,0
1,1,29,0,655,1.0,60,1160000.0,1333115.07,-0.110387771,1568245,0
1,1,31,1,738,0.5794,60,9404443.0,1674835.37,9.817456692,787333,0
1,1,73,1,788,0.1079,60,3756059.0,1944104.44,6.40425038,282930,0
0,1,28,1,710,0.8193,60,8710310.0,3562399.68,2.930295169,1756789,0
1,1,52,1,630,0.4514,36,0.0,1433644.75,-1.448995407,989406,0
1,1,50,0,879,0.413,60,5909453.0,3345202.36,4.203228528,610067,0
1,1,54,1,896,0.7186,60,15416983.0,4420342.13,3.486852728,3153744,0
0,1,48,1,704,0.8121,60,2792049.0,1769016.31,0.670933059,1524791,0
1,1,54,1,776,0.6729,60,3682530.0,1955831.9,1.290753762,1337744,0
0,1,38,1,653,0.895,60,1667207.0,1496621.24,0.137742673,1238438,0
1,1,33,0,786,0.8937,60,1768282.0,1150689.3,0.519331538,1189207,0
0,1,61,0,982,0.1751,36,8998559.0,3425241.42,12.82516742,434561,0
1,0,35,0,827,1.0,60,3405981.0,3244852.41,0.166880804,965531,0
1,1,46,1,807,0.9282,60,6831304.0,4453277.42,0.804638081,2955399,0
1,1,37,1,655,0.9,60,1656254.0,1932178.33,-0.161741004,1705964,0
1,1,43,1,634,0.651,60,1160000.0,946209.67,0.167436269,1276846,0
1,1,54,0,953,0.3922,60,2276503.0,1320505.67,1.052025132,908721,0
1,1,23,0,764,0.7418,60,1160000.0,860903.57,0.241122989,1240431,0
1,1,66,0,886,0.7679,60,4744414.0,1964367.98,0.916885694,3032053,0
1,1,42,1,845,0.4718,36,9611297.0,2260770.43,6.983713977,1052524,0
0,1,39,0,788,0.9502,60,5320560.0,2316720.69,1.818488497,1651833,0
1,1,41,1,707,0.895,60,0.0,1601602.4,-1.222947332,1309625,0
0,1,47,1,742,0.7146,60,2287289.0,1305404.35,0.481253489,2040265,0
1,1,30,0,919,0.6816,60,2014675.0,1820625.96,0.212995407,911048,0
0,1,47,0,908,0.856,60,8848231.0,2948216.45,2.569785646,2295917,0
1,1,38,1,748,0.1286,36,2866351.0,1329432.18,5.356162945,286944,0
0,0,41,1,767,0.5,60,5463360.0,1399253.93,3.116234722,1304172,0
0,1,54,1,788,0.4783,60,3011601.0,596470.56,1.682582719,1435371,0
0,0,45,1,710,0.6876,48,12486472.0,4014456.31,5.331842843,1588947,0
1,1,65,1,768,0.2742,48,1301359.0,1556149.71,-0.681411627,373916,0
0,1,51,1,969,0.3434,60,4003643.0,1398863.47,1.206384482,2159162,0
0,0,63,0,899,0.9761,60,5952095.0,1533310.93,3.648745518,1211042,0
